County_FIPS,County,State,Overall SVI-2018-Percentile
51107,Loudoun County,Virginia,0.0904
51109,Louisa County,Virginia,0.3325
51111,Lunenburg County,Virginia,0.8643
51680,Lynchburg City,Virginia,0.7369
51113,Madison County,Virginia,0.164
51683,Manassas City,Virginia,0.4446
51685,Manassas Park City,Virginia,0.528
51690,Martinsville City,Virginia,0.9105
51115,Mathews County,Virginia,0.0207
51117,Mecklenburg County,Virginia,0.7768
51119,Middlesex County,Virginia,0.2025
51121,Montgomery County,Virginia,0.2959
51125,Nelson County,Virginia,0.3
51127,New Kent County,Virginia,0.0061
51700,Newport News City,Virginia,0.8156
51710,Norfolk City,Virginia,0.7717
51131,Northampton County,Virginia,0.6764
51133,Northumberland County,Virginia,0.1213
51720,Norton City,Virginia,0.9054
51135,Nottoway County,Virginia,0.9096
51137,Orange County,Virginia,0.465
51139,Page County,Virginia,0.3936
51141,Patrick County,Virginia,0.6389
51730,Petersburg City,Virginia,0.9643
51143,Pittsylvania County,Virginia,0.6427
51735,Poquoson City,Virginia,0.0127
51740,Portsmouth City,Virginia,0.8006
51145,Powhatan County,Virginia,0.0057
51147,Prince Edward County,Virginia,0.7296
51149,Prince George County,Virginia,0.3175
51153,Prince William County,Virginia,0.3022
51155,Pulaski County,Virginia,0.4831
51750,Radford City,Virginia,0.4124
51157,Rappahannock County,Virginia,0.0213
51159,Richmond County,Virginia,0.6143
51760,Richmond City,Virginia,0.7729
51161,Roanoke County,Virginia,0.1312
51770,Roanoke City,Virginia,0.8038
51163,Rockbridge County,Virginia,0.1433
51165,Rockingham County,Virginia,0.3197
51167,Russell County,Virginia,0.4487
51775,Salem City,Virginia,0.3089
51169,Scott County,Virginia,0.6758
51171,Shenandoah County,Virginia,0.3643
51173,Smyth County,Virginia,0.7548
51175,Southampton County,Virginia,0.4755
51177,Spotsylvania County,Virginia,0.2159
51179,Stafford County,Virginia,0.1541
51790,Staunton City,Virginia,0.4449
51800,Suffolk City,Virginia,0.3468
51181,Surry County,Virginia,0.3659
51183,Sussex County,Virginia,0.9092
51185,Tazewell County,Virginia,0.5936
51810,Virginia Beach City,Virginia,0.1889
51187,Warren County,Virginia,0.2564
51191,Washington County,Virginia,0.3646
51820,Waynesboro City,Virginia,0.6013
51193,Westmoreland County,Virginia,0.292
51830,Williamsburg City,Virginia,0.385
51840,Winchester City,Virginia,0.722
51195,Wise County,Virginia,0.8599
51197,Wythe County,Virginia,0.3965
51199,York County,Virginia,0.1997
53001,Adams County,Washington,0.9621
53003,Asotin County,Washington,0.4248
53005,Benton County,Washington,0.514
53007,Chelan County,Washington,0.678
53009,Clallam County,Washington,0.6146
53011,Clark County,Washington,0.2857
53013,Columbia County,Washington,0.3146
53015,Cowlitz County,Washington,0.7885
53017,Douglas County,Washington,0.7707
53019,Ferry County,Washington,0.8223
53021,Franklin County,Washington,0.8691
53023,Garfield County,Washington,0.1834
53025,Grant County,Washington,0.8452
53027,Grays Harbor County,Washington,0.8392
53029,Island County,Washington,0.1857
53031,Jefferson County,Washington,0.2414
53033,King County,Washington,0.2854
53035,Kitsap County,Washington,0.2825
53037,Kittitas County,Washington,0.2831
53039,Klickitat County,Washington,0.5723
53041,Lewis County,Washington,0.7889
53043,Lincoln County,Washington,0.1984
53045,Mason County,Washington,0.6382
53047,Okanogan County,Washington,0.9255
53049,Pacific County,Washington,0.736
53051,Pend Oreille County,Washington,0.536
53053,Pierce County,Washington,0.4873
53055,San Juan County,Washington,0.0863
53057,Skagit County,Washington,0.5382
53059,Skamania County,Washington,0.2194
53061,Snohomish County,Washington,0.2755
53063,Spokane County,Washington,0.4825
53065,Stevens County,Washington,0.4615
53067,Thurston County,Washington,0.3299
53069,Wahkiakum County,Washington,0.1809
53071,Walla Walla County,Washington,0.6831
53073,Whatcom County,Washington,0.4541
53075,Whitman County,Washington,0.5108
53077,Yakima County,Washington,0.9277
54001,Barbour County,West Virginia,0.6513
54003,Berkeley County,West Virginia,0.4433
54005,Boone County,West Virginia,0.7041
54007,Braxton County,West Virginia,0.6646
54009,Brooke County,West Virginia,0.3306
54011,Cabell County,West Virginia,0.6245
54013,Calhoun County,West Virginia,0.5239
54015,Clay County,West Virginia,0.6885
54017,Doddridge County,West Virginia,0.3608
54019,Fayette County,West Virginia,0.764
54021,Gilmer County,West Virginia,0.7564
54023,Grant County,West Virginia,0.3675
54025,Greenbrier County,West Virginia,0.5557
54027,Hampshire County,West Virginia,0.6433
54029,Hancock County,West Virginia,0.4051
54031,Hardy County,West Virginia,0.285
54033,Harrison County,West Virginia,0.4089
54035,Jackson County,West Virginia,0.2529
54037,Jefferson County,West Virginia,0.2255
54039,Kanawha County,West Virginia,0.5656
54041,Lewis County,West Virginia,0.6761
54043,Lincoln County,West Virginia,0.6057
54045,Logan County,West Virginia,0.7471
54049,Marion County,West Virginia,0.4939
54051,Marshall County,West Virginia,0.2153
54053,Mason County,West Virginia,0.5497
54047,Mcdowell County,West Virginia,0.9029
54055,Mercer County,West Virginia,0.8089
54057,Mineral County,West Virginia,0.5933
54059,Mingo County,West Virginia,0.785
54061,Monongalia County,West Virginia,0.4111
54063,Monroe County,West Virginia,0.4662
54065,Morgan County,West Virginia,0.1764
54067,Nicholas County,West Virginia,0.5411
54069,Ohio County,West Virginia,0.3108
54071,Pendleton County,West Virginia,0.358
54073,Pleasants County,West Virginia,0.4468
54075,Pocahontas County,West Virginia,0.4971
54077,Preston County,West Virginia,0.5732
54079,Putnam County,West Virginia,0.0408
54081,Raleigh County,West Virginia,0.7685
54083,Randolph County,West Virginia,0.5806
54085,Ritchie County,West Virginia,0.364
54087,Roane County,West Virginia,0.6465
54089,Summers County,West Virginia,0.829
54091,Taylor County,West Virginia,0.4949
54093,Tucker County,West Virginia,0.3672
54095,Tyler County,West Virginia,0.2213
54097,Upshur County,West Virginia,0.6911
54099,Wayne County,West Virginia,0.6006
54101,Webster County,West Virginia,0.7487
54103,Wetzel County,West Virginia,0.4752
54105,Wirt County,West Virginia,0.3748
54107,Wood County,West Virginia,0.3723
54109,Wyoming County,West Virginia,0.6443
55001,Adams County,Wisconsin,0.5685
55003,Ashland County,Wisconsin,0.55
55005,Barron County,Wisconsin,0.3271
55007,Bayfield County,Wisconsin,0.099
55009,Brown County,Wisconsin,0.3299
55011,Buffalo County,Wisconsin,0.0576
55013,Burnett County,Wisconsin,0.1672
55015,Calumet County,Wisconsin,0.0182
55017,Chippewa County,Wisconsin,0.2105
55019,Clark County,Wisconsin,0.535
55021,Columbia County,Wisconsin,0.1204
55023,Crawford County,Wisconsin,0.3971
55025,Dane County,Wisconsin,0.1688
55027,Dodge County,Wisconsin,0.2019
55029,Door County,Wisconsin,0.0557
55031,Douglas County,Wisconsin,0.2748
55033,Dunn County,Wisconsin,0.1847
55035,Eau Claire County,Wisconsin,0.2175
55037,Florence County,Wisconsin,0.1452
55039,Fond Du Lac County,Wisconsin,0.2038
55041,Forest County,Wisconsin,0.5774
55043,Grant County,Wisconsin,0.1939
55045,Green County,Wisconsin,0.0529
55047,Green Lake County,Wisconsin,0.2869
55049,Iowa County,Wisconsin,0.0131
55051,Iron County,Wisconsin,0.3602
55053,Jackson County,Wisconsin,0.5003
55055,Jefferson County,Wisconsin,0.1854
55057,Juneau County,Wisconsin,0.378
55059,Kenosha County,Wisconsin,0.5111
55061,Kewaunee County,Wisconsin,0.0586
55063,La Crosse County,Wisconsin,0.2089
55065,Lafayette County,Wisconsin,0.1596
55067,Langlade County,Wisconsin,0.3535
55069,Lincoln County,Wisconsin,0.1013
55071,Manitowoc County,Wisconsin,0.1621
55073,Marathon County,Wisconsin,0.1443
55075,Marinette County,Wisconsin,0.2971
55077,Marquette County,Wisconsin,0.2596
55078,Menominee County,Wisconsin,0.7672
55079,Milwaukee County,Wisconsin,0.8061
55081,Monroe County,Wisconsin,0.4621
55083,Oconto County,Wisconsin,0.064
55085,Oneida County,Wisconsin,0.014
55087,Outagamie County,Wisconsin,0.0978
55089,Ozaukee County,Wisconsin,0.0134
55091,Pepin County,Wisconsin,0.1019
55093,Pierce County,Wisconsin,0.0806
55095,Polk County,Wisconsin,0.0873
55097,Portage County,Wisconsin,0.1653
55099,Price County,Wisconsin,0.1602
55101,Racine County,Wisconsin,0.4551
55103,Richland County,Wisconsin,0.3073
55105,Rock County,Wisconsin,0.4561
55107,Rusk County,Wisconsin,0.3465
55111,Sauk County,Wisconsin,0.2344
55113,Sawyer County,Wisconsin,0.4268
55115,Shawano County,Wisconsin,0.1382
55117,Sheboygan County,Wisconsin,0.2245
55109,St. Croix County,Wisconsin,0.0146
55119,Taylor County,Wisconsin,0.2
55121,Trempealeau County,Wisconsin,0.2812
55123,Vernon County,Wisconsin,0.3834
55125,Vilas County,Wisconsin,0.1395
55127,Walworth County,Wisconsin,0.2688
55129,Washburn County,Wisconsin,0.108
55131,Washington County,Wisconsin,0.0099
55133,Waukesha County,Wisconsin,0.0194
55135,Waupaca County,Wisconsin,0.1815
55137,Waushara County,Wisconsin,0.3653
55139,Winnebago County,Wisconsin,0.1608
55141,Wood County,Wisconsin,0.1535
56001,Albany County,Wyoming,0.2494
56003,Big Horn County,Wyoming,0.3955
56005,Campbell County,Wyoming,0.3315
56007,Carbon County,Wyoming,0.5029
56009,Converse County,Wyoming,0.2048
56011,Crook County,Wyoming,0.0328
56013,Fremont County,Wyoming,0.5624
56015,Goshen County,Wyoming,0.3264
56017,Hot Springs County,Wyoming,0.1229
56019,Johnson County,Wyoming,0.1774
56021,Laramie County,Wyoming,0.2697
56023,Lincoln County,Wyoming,0.0809
56025,Natrona County,Wyoming,0.2952
56027,Niobrara County,Wyoming,0.336
56029,Park County,Wyoming,0.0659
56031,Platte County,Wyoming,0.0952
56033,Sheridan County,Wyoming,0.0895
56035,Sublette County,Wyoming,0.0293
56037,Sweetwater County,Wyoming,0.3701
56039,Teton County,Wyoming,0.1127
56041,Uinta County,Wyoming,0.4522
56043,Washakie County,Wyoming,0.3732
56045,Weston County,Wyoming,0.3475
US Diabetes Surveillance System; www.cdc.gov/diabetes/data; Division of Diabetes Translation - Centers for Disease Control and Prevention.,,,
